"3670042M","Mcgraw Jacqueline ","Mujer",19290923,"Soltero/a","Fraunhoferstr. 13, München","Economistas,Abogados & Admin.Empresas ",0,"Norte Europa","Reino Unido ",4,7
"3670043T","Thornton Jhon ","Hombre ",19790803,"Soltero/a","276 Canal St Fl 1  New York, NY 10016 ","Architectos,Decoradores & Humanistas",0,"Norteamérica","Estados Unidos",10,8
"3735578C","Coleman Tony","Hombre ",19520418,"Viudo/a","5 Fountain Square 123 Buckingham Palace Rd ,London NW1","Doctores & Profesionales de la Salud",0,"Norte Europa","Reino Unido ",11,11
"3735579H","Hernández Borrell Javier","Hombre ",19401104,"Divorciado/a ","Via Pattari 5 , Milano","Economistas,Abogados & Admin.Empresas ",2,"Sur Europa","España",15,17
"3801112M","Morgan Esther ","Mujer",19441222,"Soltero/a","101 Knightsbridge ,London EC3 ","Doctores & Profesionales de la Salud",0,"Norte Europa","Reino Unido ",13,17
"3801113S","Soto Ros Cristina ","Mujer",19640509,"Soltero/a","Gran Vía, 15, 4º, A, Madrid 28012 ","Doctores & Profesionales de la Salud",1,"Sur Europa","España",11,14
"3866648C","Castro Morales Pilar","Mujer",19750806,"Soltero/a","via Gaeta, 12 Roma","Ingenieros & Especialistas",0,"Sur Europa","España",12,8
"3866649E","Estrada Guerrero Elvira ","Mujer",19460727,"Soltero/a","via L. Luttazzi, 31 Roma","Gerentes & Directivos ",0,"Sur Europa","España",5,7
"3801114L","Lorenzo Feliu Itziar","Mujer",19521112,"Casado/a ","via L. Luttazzi, 31 Roma","Gerentes & Directivos ",3,"Sur Europa","España",6,5
"3801115B","Bance Tony","Hombre ",19750126,"Soltero/a","Sendlinger Str. 75, München ","Gerentes & Directivos ",0,"Norte Europa","Reino Unido ",9,6
"3866650P","Payne Hugh","Hombre ",19450227,"Casado/a ","39 Rue Delambre , 75002 Paris ","Gerentes & Directivos ",3,"Norte Europa","Reino Unido ",14,17
"3866651L","Langford Thomas ","Hombre ",19460223,"Soltero/a","150 Notting Hill Gate ,London W2","Architectos,Decoradores & Humanistas",0,"Norte Europa","Reino Unido ",10,6
"3670044M","Mcgraw Thomas ","Hombre ",19771130,"Soltero/a","42-44 Gloucester Terrace ,London EC1","Ingenieros & Especialistas",0,"Norte Europa","Reino Unido ",3,10
"3670045K","Kennedy Henry ","Hombre ",19750620,"Soltero/a","92 Clyde Street ,Liverpool L70 2DH","Architectos,Decoradores & Humanistas",0,"Norte Europa","Reino Unido ",3,9
"3735580A","Avellaneda Alcázar Rubén","Hombre ",19481222,"Divorciado/a ","Piazza Aspromonte 12/14 , Milano","Ingenieros & Especialistas",3,"Sur Europa","España",6,7
"3735581H","Hall Emily","Mujer",19530322,"Casado/a ","401 SE 12th Ct  Fort Lauderdale, FL 33024 ","Gerentes & Directivos ",3,"Norteamérica","Estados Unidos",5,5
"3670046P","Prat Salom Eusebio","Hombre ",19641230,"Divorciado/a ","Via Ugo Tarchetti 2 , Milano","Doctores & Profesionales de la Salud",3,"Sur Europa","España",1,5
"3670047B","Bush Edgar","Hombre ",19320611,"Soltero/a","574 Avenue Of The Americas  New York, NY 10006","Doctores & Profesionales de la Salud",0,"Norteamérica","Estados Unidos",15,13
"3735582A","Aedy Tony ","Hombre ",19400423,"Casado/a ","Plinganserstrasse 142, München","Gerentes & Directivos ",2,"Norte Europa","Reino Unido ",18,12
"3735583B","Bush Gerald ","Hombre ",19760320,"Soltero/a","79 St. Martin'S Ln. (Leicester Sq.) ,London SW1 ","Architectos,Decoradores & Humanistas",0,"Norte Europa","Reino Unido ",10,9
"3801116T","Terenge ","Empresa",19631209,,"Liverpool Street ,London EC1","Catering",,"Norte Europa","Reino Unido ",10,11
"3801117F","Force Nicholas","Hombre ",19610615,"Soltero/a","61 Gloucester Road ,London EC3","Economistas,Abogados & Admin.Empresas ",0,"Norte Europa","Reino Unido ",12,7
"3866652R","Riggs Charles ","Hombre ",19750801,"Soltero/a","Cousin Lane ,London NW1 ","Ingenieros & Especialistas",0,"Norte Europa","Reino Unido ",7,9
"3866653A","Aedy Elisabeth","Mujer",19480622,"Casado/a ","192 Kensington Park Road ,London SW1","Gerentes & Directivos ",2,"Norte Europa","Reino Unido ",8,6
"3801118R","Row Pizzeria","Empresa",19570830,,"Piazza SS.Annunziata, 3 ,Florencia","Alimentación",,"Sur Europa","España",11,8
"3801119W","Wood Eric ","Hombre ",19690328,"Casado/a ","51 Boulevard Saint Germain , 75002 Paris","Economistas,Abogados & Admin.Empresas ",2,"Norte Europa","Reino Unido ",5,14
"3866654H","Hernández Borrell Rubén ","Hombre ",19640924,"Casado/a ","largo Benedetto Marcello, 220 Roma","Architectos,Decoradores & Humanistas",0,"Sur Europa","España",15,8
"3866655M","Mckay Joseph","Hombre ",19480202,"Divorciado/a ","736 NW 41st St  Miami Beach, FL 33012 ","Gerentes & Directivos ",2,"Norteamérica","Estados Unidos",6,5
"3932184C","Chellew Eileen","Mujer",19240404,"Casado/a ","167 Avenue de Clichy , 75003 Paris","Architectos,Decoradores & Humanistas",2,"Norte Europa","Reino Unido ",10,9
"3932185C","Carrasco Carmona Vicente","Hombre ",19350505,"Casado/a ","Libertad, 4, 1º, Madrid 28001 ","Gerentes & Directivos ",3,"Sur Europa","España",5,7
"3997720G","Gadd Jennifer ","Mujer",19721117,"Casado/a ","42 Threadneedle Street ,London NW1","Gerentes & Directivos ",0,"Norte Europa","Reino Unido ",13,15
"3997721A","Acedo Gómez Marc","Hombre ",19600802,"Divorciado/a ","Corso Magenta 61 , Milano ","Ingenieros & Especialistas",0,"Sur Europa","España",10,7
"3932186S","Stratton Andrew ","Hombre ",19560111,"Casado/a ","302 E 12th St  New York, NY 10011 ","Gerentes & Directivos ",4,"Norteamérica","Estados Unidos",8,11
"3932187M","Mahabahu","Empresa",19240106,,"Erzgiessereistrasse 15, München ","Catering",,"Norte Europa","Reino Unido ",9,10
"3997722M","Madhumalati ","Empresa",19450206,,"84 Avon Street ,Liverpool L3 5UX","Catering",,"Norte Europa","Reino Unido ",23,35
"3997723C","Colomer Costa Itziar","Mujer",19641203,"Casado/a ","Piazza Indipendenza, 7 ,Florencia ","Economistas,Abogados & Admin.Empresas ",0,"Sur Europa","España",7,9
"4063256H","Hill Daniel ","Hombre ",19720325,"Casado/a ","6 Rue Pierre Demours , 75015 Paris","Ama de Casa ",0,"Norte Europa","Reino Unido ",24,20
"4063257M","Morris Edgar","Hombre ",19720214,"Divorciado/a ","4 Park Ave # 6d  New York, NY 10015 ","Doctores & Profesionales de la Salud",2,"Norteamérica","Estados Unidos",2,7
"4128792B","Barney Judith ","Mujer",19710106,"Casado/a ","71 Rue Monge , 75001 Paris","Architectos,Decoradores & Humanistas",2,"Norte Europa","Reino Unido ",9,7
"4128793E","Embury David","Hombre ",19630715,"Casado/a ","441 Battersea Park Road ,London NW1 ","Ingenieros & Especialistas",4,"Norte Europa","Reino Unido ",12,11
"4063258G","Gentle Tony ","Hombre ",19790717,"Soltero/a","570 Hudson St  New York, NY 10007 ","Doctores & Profesionales de la Salud",0,"Norteamérica","Estados Unidos",8,7
"4063259M","Mackintosh Olivia ","Mujer",19600312,"Soltero/a","228 7th Ave # 228  Brooklyn, NY 10016 ","Doctores & Profesionales de la Salud",0,"Norteamérica","Estados Unidos",6,6
"4128794B","Bosch Pérez MiguelÁngel ","Hombre ",19370225,"Soltero/a","via ario de' Fiori, 61 Roma ","Architectos,Decoradores & Humanistas",0,"Sur Europa","España",7,5
"4128795R","Roca Sacristán Marcos ","Hombre ",19251118,"Divorciado/a ","Gran Via, 41, Madrid 28023","Gerentes & Directivos ",0,"Sur Europa","España",4,10
"3932188M","Menestrello Café","Empresa",19560828,,"1 Aldwych (Covent Garden/Holborn) ,London SW1 ","Alimentación",,"Norte Europa","Reino Unido ",10,22
"3932189C","Court Restaurant","Empresa",19581111,,"Via Solferino, 2 ,Florencia ","Alimentación",,"Sur Europa","España",2,9
"3997724A","Aguado Blas Raúl","Hombre ",19770316,"Soltero/a","viale del Vignola, 28 Roma","Economistas,Abogados & Admin.Empresas ",0,"Sur Europa","España",12,9
"3997725C","Cantinori Café","Empresa",19681107,,"via Principe Amedeo, 14 Roma","Alimentación",,"Sur Europa","España",8,10
"3932190L","Langford Thomas ","Hombre ",19680910,"Casado/a ","228 W 4th St  New York, NY 10011","Ingenieros & Especialistas",2,"Norteamérica","Estados Unidos",8,7
"3932191M","Montoro Ortiz Beatriz ","Mujer",19550112,"Casado/a ","via Poli, 7 Roma","Doctores & Profesionales de la Salud",2,"Sur Europa","España",4,7
"3997726B","Barney Clare","Mujer",19120403,"Casado/a ","49 Grove St  New York, NY 10014 ","Economistas,Abogados & Admin.Empresas ",0,"Norteamérica","Estados Unidos",13,11
"3997727O","Oxley Emily ","Mujer",19561012,"Casado/a ","2 Renfleld Street ,Liverpool L69 7HY","Economistas,Abogados & Admin.Empresas ",3,"Norte Europa","Reino Unido ",6,8
"4063260W","Wood Jhon ","Hombre ",19410710,"Soltero/a","165 Bleecker St  New York, NY 10017 ","Doctores & Profesionales de la Salud",0,"Norteamérica","Estados Unidos",13,12
"4063261H","Humphrey Donald ","Hombre ",19570105,"Casado/a ","4101 NW 4th St  Plantation, FL 33025","Doctores & Profesionales de la Salud",1,"Norteamérica","Estados Unidos",3,8
"4128796M","Mexican Taberna ","Empresa",19221116,,"35 Avenue Raymond Poincaré , 75015 Paris","Alimentación",,"Norte Europa","Reino Unido ",11,19
"4128797T","Thornton Hugh ","Hombre ",19560226,"Soltero/a","36 Rue Saint Ferdinand , 75001 Paris","Architectos,Decoradores & Humanistas",0,"Norte Europa","Reino Unido ",7,9
"4063262N","Nova","Empresa",19640808,,"5501 NW 22nd Ave  Miami, FL 33020 ","Servicios ",,"Norteamérica","Estados Unidos",16,18
"4063263N","Noma","Empresa",19760611,,"3 Blenheim Terrace ,London W2 ","Servicios ",,"Norte Europa","Reino Unido ",11,8
"4128798G","Griffin Eileen","Mujer",19640126,"Divorciado/a ","688 10th Ave  New York, NY 10009","Doctores & Profesionales de la Salud",3,"Norteamérica","Estados Unidos",7,8
"4128799M","Marqués Acereda Beatriz ","Mujer",19410129,"Casado/a ","Ambaixador D'Irles 50 08026 Barcelona ","Doctores & Profesionales de la Salud",1,"Sur Europa","España",2,5
"2097184T","Tallen","Empresa",19450117,,"Vallermoso, 65, Madrid 28012","Catering",,"Sur Europa","España",21,59
"2097185G","Grove Dorothy ","Mujer",19770922,"Soltero/a","38 Dominick St  New York, NY 10012","Ingenieros & Especialistas",0,"Norteamérica","Estados Unidos",6,11
"2162720M","Mckay Tom ","Hombre ",19490128,"Casado/a ","48 New St  New York, NY 10017 ","Economistas,Abogados & Admin.Empresas ",2,"Norteamérica","Estados Unidos",2,8
"2162721P","Ponderoso Furniture ","Empresa",19771204,,"40 E 4th St  New York, NY 10003 ","Servicios ",,"Norteamérica","Estados Unidos",13,14
"2097186S","Spencer Denis ","Hombre ",19780401,"Soltero/a","237 Park Ave  New York, NY 10006","Architectos,Decoradores & Humanistas",0,"Norteamérica","Estados Unidos",11,12
"2097187S","Sanz Ruiz Elena ","Mujer",19180422,"Casado/a ","piazza Accademia San Luca, 75 Roma","Architectos,Decoradores & Humanistas",2,"Sur Europa","España",7,9
"2162722P","Palazzo Taberna ","Empresa",19730817,,"79 Kent Street ,Liverpool L3 5UX","Alimentación",,"Norte Europa","Reino Unido ",8,9
"2162723N","Norwood ","Empresa",19600920,,"15-17 Stratheden Road ,London EC1 ","Servicios ",,"Norte Europa","Reino Unido ",7,10
"2228256S","Spencer Michael ","Hombre ",19681111,"Divorciado/a ","105 Hudson St  New York, NY 10013 ","Gerentes & Directivos ",1,"Norteamérica","Estados Unidos",2,6
"2228257M","Mckinsey Esther ","Mujer",19450127,"Divorciado/a ","33 Roland Gardens ,London EC1 ","Doctores & Profesionales de la Salud",3,"Norte Europa","Reino Unido ",10,11
"2293792E","Espada Benegas Serafín","Hombre ",19560816,"Casado/a ","Piazza Signoria 4r ,Florencia ","Economistas,Abogados & Admin.Empresas ",0,"Sur Europa","España",6,7
"2293793K","Kennedy Jane","Mujer",19720417,"Divorciado/a ","18 Argyll Street ,London NW1","Ingenieros & Especialistas",3,"Norte Europa","Reino Unido ",14,15
"2228258C","Calder Deborah","Mujer",19300708,"Divorciado/a ","493 2nd Ave  New York, NY 10005 ","Doctores & Profesionales de la Salud",3,"Norteamérica","Estados Unidos",8,5
"2228259S","Sandoval Romero Pedro ","Hombre ",19581008,"Divorciado/a ","via Cavour, 47 Roma ","Gerentes & Directivos ",2,"Sur Europa","España",6,9
"2293794B","Brigham Ernest","Hombre ",19380630,"Soltero/a","250 Vesey St Fl 1  New York, NY 10010 ","Doctores & Profesionales de la Salud",0,"Norteamérica","Estados Unidos",12,9
"2293795G","Gentle Michael","Hombre ",19670221,"Casado/a ","388 Broome St  New York, NY 10017 ","Ingenieros & Especialistas",4,"Norteamérica","Estados Unidos",13,13
"2097188A","Appleton Agatha ","Mujer",19431101,"Casado/a ","18 Rue d'Antin , 75002 Paris","Gerentes & Directivos ",2,"Norte Europa","Reino Unido ",13,15
"2097189A","Arnoop Alexander","Hombre ",19521105,"Casado/a ","Cromwell Road ,London EC1 ","Gerentes & Directivos ",0,"Norte Europa","Reino Unido ",12,8
"2162724T","Taylor James","Hombre ",19170411,"Casado/a ","64 Bayard St  New York, NY 10011","Ingenieros & Especialistas",2,"Norteamérica","Estados Unidos",6,10
"2162725C","Corns Brian ","Hombre ",19600517,"Casado/a ","300 Grand St  New York, NY 10014","Ingenieros & Especialistas",2,"Norteamérica","Estados Unidos",9,14
"2097190K","Kenney Esther ","Mujer",19730522,"Casado/a ","69 New St  New York, NY 10005 ","Ingenieros & Especialistas",0,"Norteamérica","Estados Unidos",5,10
"2097191R","ReThalia","Empresa",19600709,,"9 Barrow St  New York, NY 10004 ","Catering",,"Norteamérica","Estados Unidos",7,10
"2162726W","Wigens Joseph ","Hombre ",19780410,"Soltero/a","7 Rue de Castiglione , 75015 Paris","Economistas,Abogados & Admin.Empresas ",0,"Norte Europa","Reino Unido ",7,8
"2162727O","Olivares Peláez Néstor","Hombre ",19720513,"Soltero/a","Via del Biscione, 76 Roma ","Economistas,Abogados & Admin.Empresas ",0,"Sur Europa","España",3,6
"2228260L","López Martín Ricardo","Hombre ",19421022,"Soltero/a","C/ Carmen 73 08029 Barcelona","Ingenieros & Especialistas",0,"Sur Europa","España",3,5
"2228261S","Skydel David","Hombre ",19510109,"Casado/a ","189 E Broadway  New York, NY 10004","Architectos,Decoradores & Humanistas",0,"Norteamérica","Estados Unidos",5,8
"2293796M","Mateo Mir Javier","Hombre ",19420905,"Divorciado/a ","via della Pisana, 370 Roma","Ama de Casa ",0,"Sur Europa","España",3,8
"2293797G","Grubb Tony","Hombre ",19370612,"Divorciado/a ","100 Kings Cross Road ,London EC3","Gerentes & Directivos ",2,"Norte Europa","Reino Unido ",12,16
"2228262W","Wigens Dorothy","Mujer",19230108,"Casado/a ","31-35 Craven Hill Gardens ,London EC1 ","Architectos,Decoradores & Humanistas",2,"Norte Europa","Reino Unido ",8,10
"2228263J","Jones Mark","Hombre ",19310207,"Casado/a ","Kaiserstr. 34, München","Architectos,Decoradores & Humanistas",1,"Norte Europa","Reino Unido ",10,9
"2293798W","Warburton Ernest","Hombre ",19501017,"Divorciado/a ","6 Summer Place ,London EC1","Architectos,Decoradores & Humanistas",1,"Norte Europa","Reino Unido ",8,13
"2293799P","Puertas Alquézar Pilar","Mujer",19360818,"Casado/a ","Serrella 41 08012 Barcelona ","Ingenieros & Especialistas",3,"Sur Europa","España",12,10
"2359328W","Walker Demi ","Mujer",19480719,"Casado/a ","40 Rue Vivienne , 75003 Paris ","Economistas,Abogados & Admin.Empresas ",0,"Norte Europa","Reino Unido ",22,18
"2359329P","Prieto Puig Eulalia ","Mujer",19560930,"Casado/a ","Lungarno della Zecca Vecchia, 24 ,Florencia ","Ama de Casa ",0,"Sur Europa","España",0,8
"2424864L","Luc Casa","Empresa",19550227,,"158 New Bond St ,London W2","Alimentación",,"Norte Europa","Reino Unido ",5,10
"2424865M","Mateo Mir Daniel","Hombre ",19480905,"Casado/a ","Via Sistina, 42 Roma","Economistas,Abogados & Admin.Empresas ",0,"Sur Europa","España",5,9
"2359330S","Scanlon Brian ","Hombre ",19610418,"Casado/a ","Arnulfstrasse 20, München ","Ingenieros & Especialistas",1,"Norte Europa","Reino Unido ",3,9
"2359331T","Tama","Empresa",19220218,,"Schillerstrasse 6, München","Catering",,"Norte Europa","Reino Unido ",17,17
"2424866A","Arnoop Alexander","Hombre ",19440716,"Soltero/a","The Strand ,London SW1","Architectos,Decoradores & Humanistas",0,"Norte Europa","Reino Unido ",6,8
"2424867L","López Martín Azucena","Mujer",19210905,"Casado/a ","Cine Monterrey 72 08020 Barcelona ","Gerentes & Directivos ",0,"Sur Europa","España",6,10
"2490400C","Carey ","Empresa",19490410,,"V.lo Modelli 51/A, Milano ","Servicios ",,"Sur Europa","España",10,12
"2490401E","Edmonson Edgar","Hombre ",19610907,"Soltero/a","16 Seagrave Road ,London NW1","Gerentes & Directivos ",0,"Norte Europa","Reino Unido ",8,8
"2555936G","Griffin Clare ","Mujer",19640427,"Divorciado/a ","Frankfurter Ring 20-22, München ","Ingenieros & Especialistas",1,"Norte Europa","Reino Unido ",14,11
"2555937A","Ava ","Empresa",19770512,,"C/ Primavera 98 08022 Barcelona ","Catering",,"Sur Europa","España",3,9
"2490402S","Sawyer Jhon ","Hombre ",19570709,"Divorciado/a ","25 Avenue du général Leclerc , 75002 Paris","Economistas,Abogados & Admin.Empresas ",3,"Norte Europa","Reino Unido ",20,15
"2490403W","Walsh Mary","Mujer",19470524,"Casado/a ","96 Draycott Ave. (South Kensington) ,London SW1 ","Doctores & Profesionales de la Salud",0,"Norte Europa","Reino Unido ",8,5
"2555938L","Li Restaurant ","Empresa",19540227,,"via del Tritone, 94 Roma","Alimentación",,"Sur Europa","España",10,8
"2555939B","Bush Lewis","Hombre ",19780828,"Soltero/a","32 Cochrane Street ,Liverpool L69 2DH ","Doctores & Profesionales de la Salud",0,"Norte Europa","Reino Unido ",5,5
"2359332C","Castro Morales Irene","Mujer",19620525,"Soltero/a","Sotarroni 66 08015 Barcelona","Ingenieros & Especialistas",0,"Sur Europa","España",5,10
"2359333W","Wood Tony ","Hombre ",19461207,"Casado/a ","The Barbican Centre, Level 2, Silk Street ,London W2","Doctores & Profesionales de la Salud",0,"Norte Europa","Reino Unido ",0,9
"2424868F","Fuentes Mohedano Ricardo","Hombre ",19421018,"Divorciado/a ","via Gioberti, 36 Roma ","Economistas,Abogados & Admin.Empresas ",3,"Sur Europa","España",5,9
"2424869P","Prat Salom Narciso","Hombre ",19671102,"Divorciado/a ","De La Mare De Déu 32 08035 Barcelona","Ingenieros & Especialistas",0,"Sur Europa","España",0,8
"2359334W","Wood Adrian ","Hombre ",19790608,"Soltero/a","Westendstr. 305, München","Ama de Casa ",0,"Norte Europa","Reino Unido ",4,8
"2359335M","Mcguire Nicholas","Hombre ",19510505,"Divorciado/a ","42-44 Gloucester Terrace ,London EC1","Gerentes & Directivos ",1,"Norte Europa","Reino Unido ",6,10
"2424870M","Molina Escriche Raúl","Hombre ",19781113,"Soltero/a","Ventura de la Vega, 16,2º, Madrid 28022 ","Architectos,Decoradores & Humanistas",0,"Sur Europa","España",12,12
"2424871P","Porter Eric ","Hombre ",19500115,"Divorciado/a ","49 Bow Lane ,London SW1 ","Economistas,Abogados & Admin.Empresas ",0,"Norte Europa","Reino Unido ",2,7
"2490404T","Tea Restaurant","Empresa",19750714,,"240 E 81st St  New York, NY 10009 ","Alimentación",,"Norteamérica","Estados Unidos",28,31
"2490405C","Corns Alfred","Hombre ",19781223,"Soltero/a","1540 Broadway  New York, NY 10016 ","Ingenieros & Especialistas",0,"Norteamérica","Estados Unidos",1,11
"2555940M","Molina Escriche Irene ","Mujer",19370724,"Soltero/a","Tio Caram 56 08020 Barcelona","Doctores & Profesionales de la Salud",1,"Sur Europa","España",6,10
"2555941M","Mateo Mir Julia ","Mujer",19500224,"Casado/a ","Via Cairoli, 29, Milano ","Ama de Casa ",0,"Sur Europa","España",2,8
"2490406G","Gentle Eileen ","Mujer",19420308,"Soltero/a","Artur-Kutscher-Platz 4, München ","Economistas,Abogados & Admin.Empresas ",0,"Norte Europa","Reino Unido ",5,11
"2490407R","Riera Herránz Jesus ","Hombre ",19410830,"Soltero/a","piazza Accademia San Luca, 75 Roma","Ama de Casa ",0,"Sur Europa","España",9,10
"2555942M","Mckay Dorothy ","Mujer",19500320,"Casado/a ","42 Cook Street ,Liverpool L69 7HY ","Gerentes & Directivos ",0,"Norte Europa","Reino Unido ",1,7
"2555943P","Payne Henry ","Hombre ",19360416,"Casado/a ","Turberry Quay (Off Pepper Street) ,London SW1 ","Doctores & Profesionales de la Salud",0,"Norte Europa","Reino Unido ",11,11
"2097192S","Santer Clare","Mujer",19590818,"Divorciado/a ","15 Rue d'Odessa , 75003 Paris ","Doctores & Profesionales de la Salud",3,"Norte Europa","Reino Unido ",17,23
"2097193M","Morgan Adeline","Mujer",19780722,"Soltero/a","15 Rue Delambre , 75015 Paris ","Economistas,Abogados & Admin.Empresas ",0,"Norte Europa","Reino Unido ",10,10
"2162728P","Payne Henry ","Hombre ",19751125,"Soltero/a","Miami Beach, FL 33019 ","Ingenieros & Especialistas",0,"Norteamérica","Estados Unidos",7,10
"2162729M","Marshall Lewis","Hombre ",19790310,"Soltero/a","228 W 4th St  New York, NY 10011","Doctores & Profesionales de la Salud",0,"Norteamérica","Estados Unidos",6,12
"2097194T","Terrill ","Empresa",19571028,,"San Bernardino, 6, 1º, Madrid 28018 ","Catering",,"Sur Europa","España",13,10
"2097195R","Roca Sacristán Pilar","Mujer",19370507,"Casado/a ","C/ Lepanto 68 08022 Barcelona ","Ingenieros & Especialistas",3,"Sur Europa","España",13,12
"2162730D","Docherty Gerald ","Hombre ",19780408,"Soltero/a","Coram Street ,London EC1","Gerentes & Directivos ",0,"Norte Europa","Reino Unido ",6,9
"2162731P","Pozo Esteve Narciso ","Hombre ",19390404,"Soltero/a","Piazza Scarlatti ,Florencia ","Architectos,Decoradores & Humanistas",0,"Sur Europa","España",8,5
"2228264B","Ballester Cano Cecilia","Mujer",19370930,"Soltero/a","C/ Calabria 97 08027 Barcelona","Economistas,Abogados & Admin.Empresas ",0,"Sur Europa","España",12,8
"2228265W","Wiffort Michael ","Hombre ",19181209,"Divorciado/a ","90 Baxter St  New York, NY 10010","Economistas,Abogados & Admin.Empresas ",0,"Norteamérica","Estados Unidos",7,11
"2293800M","Molina Escriche Jorge ","Hombre ",19481007,"Divorciado/a ","Cuesta de San Vicente, 14, Madrid 28012 ","Economistas,Abogados & Admin.Empresas ",2,"Sur Europa","España",7,6
"2293801P","Presto Café ","Empresa",19330204,,"Beniarrés 90 08018 Barcelona","Alimentación",,"Sur Europa","España",8,10
"2228266M","Morgan Adeline","Mujer",19400911,"Divorciado/a ","55 Rue Monge , 75001 Paris","Gerentes & Directivos ",1,"Norte Europa","Reino Unido ",0,7
"2228267C","Chicken ","Empresa",19311229,,"19 Rue du Départ , 75002 Paris","Servicios ",,"Norte Europa","Reino Unido ",24,23
"2293802W","Walker Clare","Mujer",19490520,"Divorciado/a ","6-8 Borough Street ,London NW1","Gerentes & Directivos ",0,"Norte Europa","Reino Unido ",5,7
"2293803V","Velázquez Vico Xavi ","Hombre ",19370909,"Divorciado/a ","Juan Ramon Jimenez, 8, Madrid 28010 ","Economistas,Abogados & Admin.Empresas ",2,"Sur Europa","España",14,19
"2097196A","Americas Service","Empresa",19711120,,"Landsberger Strasse 463, München","Servicios ",,"Norte Europa","Reino Unido ",7,10
"2097197A","Appleton Emily","Mujer",19501213,"Soltero/a","13-14 Beaufort Gardens ,London EC3","Economistas,Abogados & Admin.Empresas ",0,"Norte Europa","Reino Unido ",11,9
"2162732W","Won Steakhouse","Empresa",19710408,,"210 E 9th St  New York, NY 10005","Alimentación",,"Norteamérica","Estados Unidos",8,12
"2162733D","Delgado Crespo Jesus","Hombre ",19730720,"Casado/a ","Terrassa 69 08017 Barcelona ","Doctores & Profesionales de la Salud",3,"Sur Europa","España",0,10
"2097198R","Roberts Edward","Hombre ",19370306,"Casado/a ","1 Rue Darcet , 75001 Paris","Gerentes & Directivos ",2,"Norte Europa","Reino Unido ",1,7
"2097199D","Docherty Jhon ","Hombre ",19760229,"Soltero/a","15 Seymour Street ,London EC1 ","Economistas,Abogados & Admin.Empresas ",0,"Norte Europa","Reino Unido ",7,11
"2162734N","Navarro Rodríguez Ignacio ","Hombre ",19170119,"Soltero/a","Paseo de la Florida, 13, Madrid 28017 ","Gerentes & Directivos ",0,"Sur Europa","España",14,15
"2162735B","Burritos Restaurant ","Empresa",19380819,,"Pettenkoferstrasse 3, München ","Alimentación",,"Norte Europa","Reino Unido ",3,10
"2228268G","Gimeno Mas Ernesto","Hombre ",19650928,"Casado/a ","Piazza Oberdan 12 , Milano","Architectos,Decoradores & Humanistas",2,"Sur Europa","España",1,9
"2228269A","Avongara","Empresa",19260807,,"190 Hester St Fl 1  New York, NY 10012","Catering",,"Norteamérica","Estados Unidos",4,13
"2293804R","Riera Herránz Tomás ","Hombre ",19770721,"Soltero/a","C/ Harmonía 41 08012 Barcelona","Economistas,Abogados & Admin.Empresas ",0,"Sur Europa","España",11,7
"2293805S","Spencer Helen ","Mujer",19490727,"Divorciado/a ","144 Rue de la Tombe Issoire , 75001 Paris ","Economistas,Abogados & Admin.Empresas ",0,"Norte Europa","Reino Unido ",4,11
"2228270R","Ramis Sagrista Marcos ","Hombre ",19411019,"Casado/a ","via L. Luttazzi, 31 Roma","Economistas,Abogados & Admin.Empresas ",1,"Sur Europa","España",5,8
"2228271S","Sum Restaurant","Empresa",19750820,,"16251 Miami Dr  Miami, FL 33020 ","Alimentación",,"Norteamérica","Estados Unidos",13,14
"2293806F","Force Donald","Hombre ",19780306,"Soltero/a","9 Maiden Ln  New York, NY 10011 ","Doctores & Profesionales de la Salud",0,"Norteamérica","Estados Unidos",11,6
"2293807L","López Martín Juana","Mujer",19461219,"Soltero/a","Joaquín María López, 29, Madrid 28034 ","Economistas,Abogados & Admin.Empresas ",0,"Sur Europa","España",10,6
"2359336M","Madanmohan","Empresa",19511205,,"50 Berners Street, Soho ,London EC1 ","Catering",,"Norte Europa","Reino Unido ",17,14
"2359337N","Norma ","Empresa",19510108,,"246 Grand St Fl 1  New York, NY 10007 ","Catering",,"Norteamérica","Estados Unidos",9,13
"2424872R","Riggs Denis ","Hombre ",19251026,"Casado/a ","3 Rue de l'Abbé de l'Epée , 75015 Paris ","Ama de Casa ",0,"Norte Europa","Reino Unido ",6,8
"2424873M","Mckinsey Arthur ","Hombre ",19750608,"Soltero/a","Residenzstr. 21, München","Doctores & Profesionales de la Salud",0,"Norte Europa","Reino Unido ",8,5
"2359338A","Azam","Empresa",19251114,,"213 E 45th St  New York, NY 10005 ","Catering",,"Norteamérica","Estados Unidos",14,11
"2359339F","Force Daniel","Hombre ",19410729,"Soltero/a","202 Rue de Rivoli , 75015 Paris ","Gerentes & Directivos ",0,"Norte Europa","Reino Unido ",4,8
"2424874S","Serralta Rodrigo Eulalia","Mujer",19610614,"Soltero/a","Piazza SS.Annunziata, 3 ,Florencia","Economistas,Abogados & Admin.Empresas ",0,"Sur Europa","España",4,9
"2424875E","Estrada Guerrero Elvira ","Mujer",19700414,"Soltero/a","Via Spallanzani 27 , Milano ","Economistas,Abogados & Admin.Empresas ",0,"Sur Europa","España",1,5
"2490408G","Grady Peter ","Hombre ",19610422,"Soltero/a","35 St. James'S Place ,London EC3","Economistas,Abogados & Admin.Empresas ",0,"Norte Europa","Reino Unido ",11,9
